gene_cell_id,gene_id,legend,label,origin,value,category,unit
5487,88,Sarcoma,"ASC TERT1","Adipose tissue",13.5,"Telomerase immortalized cell line",TPM
5488,88,Sarcoma,LHCN-M2,NA," 9.9","Telomerase immortalized cell line",TPM
5489,88,Sarcoma,RH-30,"Bone marrow ",16.0,"Cancer cell line",TPM
5490,88,Sarcoma,"U-2 OS",Bone," 9.4","Cancer cell line",TPM
5491,88,Sarcoma,U-2197,Subcutis,11.0,"Cancer cell line",TPM
5492,88,Fibroblast,BJ,Foreskin,10.9,"Finite cell line",TPM
5493,88,Fibroblast,"BJ hTERT+",Foreskin,11.7,"Telomerase immortalized cell line",TPM
5494,88,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin," 9.7",Uncategorised,TPM
5495,88,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 7.7",Uncategorised,TPM
5496,88,Fibroblast,fHDF/TERT166,Foreskin,14.1,"Telomerase immortalized cell line",TPM
5497,88,Fibroblast,"HBF TERT88",Brain,10.3,"Telomerase immortalized cell line",TPM
5498,88,Endothelial,hTEC/SVTERT24-B,Thyroid,10.0,"Transformed cell line",TPM
5499,88,Endothelial,"HUVEC TERT2","Umbilical vein"," 9.4","Telomerase immortalized cell line",TPM
5500,88,Endothelial,TIME,Skin,13.4,"Telomerase immortalized cell line",TPM
5501,88,Miscellaneous,BEWO,Brain,17.8,"Cancer cell line",TPM
5502,88,Miscellaneous,HHSteC,Liver,13.5,Uncategorised,TPM
5503,88,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",12.9,Uncategorised,TPM
5504,88,Miscellaneous,hTCEpi,Cornea," 6.6","Telomerase immortalized cell line",TPM
5505,89,Brain,AF22,Skin,21.9,Uncategorised,TPM
5506,89,Brain,SH-SY5Y,"Bone marrow",43.1,"Cancer cell line",TPM
5507,89,Brain,"U-138 MG",Brain,25.1,"Cancer cell line",TPM
5508,89,Brain,"U-251 MG",Brain,15.1,"Cancer cell line",TPM
5509,89,Brain,"U-87 MG",Brain,11.3,"Cancer cell line",TPM
5510,89,Skin,A-431,Skin,10.8,"Cancer cell line",TPM
5511,89,Skin,HaCaT,Skin,17.8,"Spontaneously immortalized cell line",TPM
5512,89,Skin,SK-MEL-30,Subcutis,14.6,"Cancer cell line",TPM
5513,89,Skin,WM-115,Skin,30.9,"Cancer cell line",TPM
5514,89,Myeloid,HAP1,Leukemia,16.5,"Cancer cell line",TPM
5515,89,Myeloid,HEL,"Peripheral blood",11.0,"Cancer cell line",TPM
5516,89,Myeloid,HL-60,"Peripheral blood",15.1,"Cancer cell line",TPM
5517,89,Myeloid,HMC-1,"Peripheral blood",16.3,"Cancer cell line",TPM
5518,89,Myeloid,K-562,"Pleural effusion",18.0,"Cancer cell line",TPM
5519,89,Myeloid,NB-4,"Bone marrow",19.7,"Cancer cell line",TPM
5520,89,Myeloid,THP-1,"Peripheral blood",15.8,"Cancer cell line",TPM
5521,89,Myeloid,U-937,"Pleural effusion",10.7,"Cancer cell line",TPM
5522,89,Lymphoid,Daudi,"Orbital biopsy",12.8,"Cancer cell line",TPM
5523,89,Lymphoid,HDLM-2,"Pleural effusion",17.8,"Cancer cell line",TPM
5524,89,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",14.6,"Cancer cell line",TPM
5525,89,Lymphoid,MOLT-4,"Peripheral blood",23.6,"Cancer cell line",TPM
5526,89,Lymphoid,REH,"Peripheral blood",39.5,"Cancer cell line",TPM
5527,89,Lymphoid,RPMI-8226,"Peripheral blood",18.1,"Cancer cell line",TPM
5528,89,Lymphoid,U-266/70,"Peripheral blood",29.8,"Cancer cell line",TPM
5529,89,Lymphoid,U-266/84,"Peripheral blood",20.3,"Cancer cell line",TPM
5530,89,Lymphoid,U-698,Tonsil,21.0,"Cancer cell line",TPM
5531,89,Lung,A549,Lung,27.2,"Cancer cell line",TPM
5532,89,Lung,HBEC3-KT,"Central lung bronchiole",18.8,"Telomerase immortalized cell line",TPM
5533,89,Lung,SCLC-21H,"Pleural effusion",29.2,"Cancer cell line",TPM
5534,89,Abdominal,CACO-2,Colon,26.5,"Cancer cell line",TPM
5535,89,Abdominal,CAPAN-2,Pancreas,24.1,"Cancer cell line",TPM
5536,89,Abdominal,"Hep G2",Liver,17.2,"Cancer cell line",TPM
5537,89,"Breast, female reproductive system",AN3-CA,"Lymph node ",34.1,"Cancer cell line",TPM
5538,89,"Breast, female reproductive system",EFO-21,Ascites,26.8,"Cancer cell line",TPM
5539,89,"Breast, female reproductive system",HeLa,Cervix,27.6,"Cancer cell line",TPM
5540,89,"Breast, female reproductive system",hTERT-HME1,"Mammary gland",12.4,"Telomerase immortalized cell line",TPM
5541,89,"Breast, female reproductive system",MCF7,"Pleural effusion",38.3,"Cancer cell line",TPM
5542,89,"Breast, female reproductive system",SiHa,Cervix,38.2,"Cancer cell line",TPM
5543,89,"Breast, female reproductive system",SK-BR-3,"Pleural effusion",18.9,"Cancer cell line",TPM
5544,89,"Breast, female reproductive system",T-47d,NA,22.9,"Cancer cell line",TPM
5545,89,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",27.7,"Transformed cell line",TPM
5546,89,"Renal, urinary, male reproductive system",NTERA-2,,32.4,"Cancer cell line",TPM
5547,89,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",20.3,"Cancer cell line",TPM
5548,89,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex",10.1,"Telomerase immortalized cell line",TPM
5549,89,"Renal, urinary, male reproductive system",RT4,"Urinary bladder",12.0,"Cancer cell line",TPM
5550,89,Sarcoma,"ASC diff","Adipose tissue",18.3,Uncategorised,TPM
5551,89,Sarcoma,"ASC TERT1","Adipose tissue",17.0,"Telomerase immortalized cell line",TPM
5552,89,Sarcoma,LHCN-M2,NA,15.2,"Telomerase immortalized cell line",TPM
5553,89,Sarcoma,RH-30,"Bone marrow ",21.5,"Cancer cell line",TPM
5554,89,Sarcoma,"U-2 OS",Bone,19.8,"Cancer cell line",TPM
5555,89,Sarcoma,U-2197,Subcutis,18.0,"Cancer cell line",TPM
5556,89,Fibroblast,BJ,Foreskin,16.0,"Finite cell line",TPM
5557,89,Fibroblast,"BJ hTERT+",Foreskin,14.2,"Telomerase immortalized cell line",TPM
5558,89,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,23.4,Uncategorised,TPM
5559,89,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin,19.7,Uncategorised,TPM
5560,89,Fibroblast,fHDF/TERT166,Foreskin,20.2,"Telomerase immortalized cell line",TPM
5561,89,Fibroblast,"HBF TERT88",Brain,13.0,"Telomerase immortalized cell line",TPM
5562,89,Endothelial,hTEC/SVTERT24-B,Thyroid,20.3,"Transformed cell line",TPM
5563,89,Endothelial,"HUVEC TERT2","Umbilical vein",19.1,"Telomerase immortalized cell line",TPM
5564,89,Endothelial,TIME,Skin,27.0,"Telomerase immortalized cell line",TPM
5565,89,Miscellaneous,BEWO,Brain,25.3,"Cancer cell line",TPM
5566,89,Miscellaneous,HHSteC,Liver,26.9,Uncategorised,TPM
5567,89,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles",25.1,Uncategorised,TPM
5568,89,Miscellaneous,hTCEpi,Cornea,12.2,"Telomerase immortalized cell line",TPM
5569,90,Brain,AF22,Skin,13.0,Uncategorised,TPM
5570,90,Brain,SH-SY5Y,"Bone marrow",19.4,"Cancer cell line",TPM
5571,90,Brain,"U-138 MG",Brain,13.9,"Cancer cell line",TPM
5572,90,Brain,"U-251 MG",Brain," 5.4","Cancer cell line",TPM
5573,90,Brain,"U-87 MG",Brain,23.3,"Cancer cell line",TPM
5574,90,Skin,A-431,Skin," 7.9","Cancer cell line",TPM
5575,90,Skin,HaCaT,Skin," 7.8","Spontaneously immortalized cell line",TPM
5576,90,Skin,SK-MEL-30,Subcutis," 6.1","Cancer cell line",TPM
5577,90,Skin,WM-115,Skin,16.3,"Cancer cell line",TPM
5578,90,Myeloid,HAP1,Leukemia," 3.1","Cancer cell line",TPM
5579,90,Myeloid,HEL,"Peripheral blood"," 5.5","Cancer cell line",TPM
5580,90,Myeloid,HL-60,"Peripheral blood"," 3.5","Cancer cell line",TPM
5581,90,Myeloid,HMC-1,"Peripheral blood",11.4,"Cancer cell line",TPM
5582,90,Myeloid,K-562,"Pleural effusion"," 7.2","Cancer cell line",TPM
5583,90,Myeloid,NB-4,"Bone marrow",16.2,"Cancer cell line",TPM
5584,90,Myeloid,THP-1,"Peripheral blood",19.8,"Cancer cell line",TPM
5585,90,Myeloid,U-937,"Pleural effusion"," 6.0","Cancer cell line",TPM
5586,90,Lymphoid,Daudi,"Orbital biopsy"," 1.7","Cancer cell line",TPM
5587,90,Lymphoid,HDLM-2,"Pleural effusion"," 9.1","Cancer cell line",TPM
5588,90,Lymphoid,Karpas-707,"Bone marrow and peripheral blood"," 5.1","Cancer cell line",TPM
5589,90,Lymphoid,MOLT-4,"Peripheral blood",22.0,"Cancer cell line",TPM
5590,90,Lymphoid,REH,"Peripheral blood",18.7,"Cancer cell line",TPM
5591,90,Lymphoid,RPMI-8226,"Peripheral blood"," 8.3","Cancer cell line",TPM
5592,90,Lymphoid,U-266/70,"Peripheral blood",23.6,"Cancer cell line",TPM
5593,90,Lymphoid,U-266/84,"Peripheral blood"," 8.4","Cancer cell line",TPM
5594,90,Lymphoid,U-698,Tonsil," 2.2","Cancer cell line",TPM
5595,90,Lung,A549,Lung,26.0,"Cancer cell line",TPM
5596,90,Lung,HBEC3-KT,"Central lung bronchiole"," 4.0","Telomerase immortalized cell line",TPM
5597,90,Lung,SCLC-21H,"Pleural effusion",39.0,"Cancer cell line",TPM
5598,90,Abdominal,CACO-2,Colon," 5.2","Cancer cell line",TPM
5599,90,Abdominal,CAPAN-2,Pancreas," 8.1","Cancer cell line",TPM
5600,90,Abdominal,"Hep G2",Liver," 5.8","Cancer cell line",TPM
5601,90,"Breast, female reproductive system",AN3-CA,"Lymph node ",15.2,"Cancer cell line",TPM
5602,90,"Breast, female reproductive system",EFO-21,Ascites,13.7,"Cancer cell line",TPM
5603,90,"Breast, female reproductive system",HeLa,Cervix,15.7,"Cancer cell line",TPM
5604,90,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 2.1","Telomerase immortalized cell line",TPM
5605,90,"Breast, female reproductive system",MCF7,"Pleural effusion",15.8,"Cancer cell line",TPM
5606,90,"Breast, female reproductive system",SiHa,Cervix,16.0,"Cancer cell line",TPM
5607,90,"Breast, female reproductive system",SK-BR-3,"Pleural effusion",11.5,"Cancer cell line",TPM
5608,90,"Breast, female reproductive system",T-47d,NA,22.0,"Cancer cell line",TPM
5609,90,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",15.8,"Transformed cell line",TPM
5610,90,"Renal, urinary, male reproductive system",NTERA-2,,14.4,"Cancer cell line",TPM
5611,90,"Renal, urinary, male reproductive system",PC-3,"Bone marrow",25.3,"Cancer cell line",TPM
5612,90,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 2.6","Telomerase immortalized cell line",TPM
5613,90,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 8.9","Cancer cell line",TPM
5614,90,Sarcoma,"ASC diff","Adipose tissue"," 3.9",Uncategorised,TPM
5615,90,Sarcoma,"ASC TERT1","Adipose tissue"," 3.3","Telomerase immortalized cell line",TPM
5616,90,Sarcoma,LHCN-M2,NA," 3.3","Telomerase immortalized cell line",TPM
5617,90,Sarcoma,RH-30,"Bone marrow "," 4.6","Cancer cell line",TPM
5618,90,Sarcoma,"U-2 OS",Bone," 8.8","Cancer cell line",TPM
5619,90,Sarcoma,U-2197,Subcutis,23.0,"Cancer cell line",TPM
5620,90,Fibroblast,BJ,Foreskin,11.9,"Finite cell line",TPM
5621,90,Fibroblast,"BJ hTERT+",Foreskin," 8.3","Telomerase immortalized cell line",TPM
5622,90,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin," 5.5",Uncategorised,TPM
5623,90,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 4.7",Uncategorised,TPM
5624,90,Fibroblast,fHDF/TERT166,Foreskin," 7.7","Telomerase immortalized cell line",TPM
5625,90,Fibroblast,"HBF TERT88",Brain," 1.7","Telomerase immortalized cell line",TPM
5626,90,Endothelial,hTEC/SVTERT24-B,Thyroid," 6.6","Transformed cell line",TPM
5627,90,Endothelial,"HUVEC TERT2","Umbilical vein"," 6.2","Telomerase immortalized cell line",TPM
5628,90,Endothelial,TIME,Skin,11.6,"Telomerase immortalized cell line",TPM
5629,90,Miscellaneous,BEWO,Brain,17.2,"Cancer cell line",TPM
5630,90,Miscellaneous,HHSteC,Liver," 9.1",Uncategorised,TPM
5631,90,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles"," 6.3",Uncategorised,TPM
5632,90,Miscellaneous,hTCEpi,Cornea,11.0,"Telomerase immortalized cell line",TPM
5633,91,Brain,AF22,Skin,18.4,Uncategorised,TPM
5634,91,Brain,SH-SY5Y,"Bone marrow",20.4,"Cancer cell line",TPM
5635,91,Brain,"U-138 MG",Brain," 0.0","Cancer cell line",TPM
5636,91,Brain,"U-251 MG",Brain," 5.4","Cancer cell line",TPM
5637,91,Brain,"U-87 MG",Brain," 1.6","Cancer cell line",TPM
5638,91,Skin,A-431,Skin,11.4,"Cancer cell line",TPM
5639,91,Skin,HaCaT,Skin," 5.4","Spontaneously immortalized cell line",TPM
5640,91,Skin,SK-MEL-30,Subcutis," 4.6","Cancer cell line",TPM
5641,91,Skin,WM-115,Skin," 3.8","Cancer cell line",TPM
5642,91,Myeloid,HAP1,Leukemia," 0.0","Cancer cell line",TPM
5643,91,Myeloid,HEL,"Peripheral blood"," 0.3","Cancer cell line",TPM
5644,91,Myeloid,HL-60,"Peripheral blood"," 0.0","Cancer cell line",TPM
5645,91,Myeloid,HMC-1,"Peripheral blood"," 5.6","Cancer cell line",TPM
5646,91,Myeloid,K-562,"Pleural effusion"," 0.0","Cancer cell line",TPM
5647,91,Myeloid,NB-4,"Bone marrow"," 0.4","Cancer cell line",TPM
5648,91,Myeloid,THP-1,"Peripheral blood"," 3.4","Cancer cell line",TPM
5649,91,Myeloid,U-937,"Pleural effusion"," 0.0","Cancer cell line",TPM
5650,91,Lymphoid,Daudi,"Orbital biopsy"," 0.0","Cancer cell line",TPM
5651,91,Lymphoid,HDLM-2,"Pleural effusion",10.0,"Cancer cell line",TPM
5652,91,Lymphoid,Karpas-707,"Bone marrow and peripheral blood"," 0.0","Cancer cell line",TPM
5653,91,Lymphoid,MOLT-4,"Peripheral blood"," 0.0","Cancer cell line",TPM
5654,91,Lymphoid,REH,"Peripheral blood"," 0.7","Cancer cell line",TPM
5655,91,Lymphoid,RPMI-8226,"Peripheral blood"," 0.0","Cancer cell line",TPM
5656,91,Lymphoid,U-266/70,"Peripheral blood"," 0.0","Cancer cell line",TPM
5657,91,Lymphoid,U-266/84,"Peripheral blood"," 0.0","Cancer cell line",TPM
5658,91,Lymphoid,U-698,Tonsil," 0.0","Cancer cell line",TPM
5659,91,Lung,A549,Lung,12.0,"Cancer cell line",TPM
5660,91,Lung,HBEC3-KT,"Central lung bronchiole"," 1.5","Telomerase immortalized cell line",TPM
5661,91,Lung,SCLC-21H,"Pleural effusion"," 5.5","Cancer cell line",TPM
5662,91,Abdominal,CACO-2,Colon," 0.2","Cancer cell line",TPM
5663,91,Abdominal,CAPAN-2,Pancreas," 2.4","Cancer cell line",TPM
5664,91,Abdominal,"Hep G2",Liver," 0.0","Cancer cell line",TPM
5665,91,"Breast, female reproductive system",AN3-CA,"Lymph node "," 2.4","Cancer cell line",TPM
5666,91,"Breast, female reproductive system",EFO-21,Ascites," 5.2","Cancer cell line",TPM
5667,91,"Breast, female reproductive system",HeLa,Cervix," 3.7","Cancer cell line",TPM
5668,91,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 3.6","Telomerase immortalized cell line",TPM
5669,91,"Breast, female reproductive system",MCF7,"Pleural effusion"," 2.7","Cancer cell line",TPM
5670,91,"Breast, female reproductive system",SiHa,Cervix,17.8,"Cancer cell line",TPM
5671,91,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 1.6","Cancer cell line",TPM
5672,91,"Breast, female reproductive system",T-47d,NA,12.1,"Cancer cell line",TPM
5673,91,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",12.5,"Transformed cell line",TPM
5674,91,"Renal, urinary, male reproductive system",NTERA-2,," 2.8","Cancer cell line",TPM
5675,91,"Renal, urinary, male reproductive system",PC-3,"Bone marrow"," 3.2","Cancer cell line",TPM
5676,91,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 6.0","Telomerase immortalized cell line",TPM
5677,91,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 4.5","Cancer cell line",TPM
5678,91,Sarcoma,"ASC diff","Adipose tissue"," 7.3",Uncategorised,TPM
5679,91,Sarcoma,"ASC TERT1","Adipose tissue",13.9,"Telomerase immortalized cell line",TPM
5680,91,Sarcoma,LHCN-M2,NA," 7.7","Telomerase immortalized cell line",TPM
5681,91,Sarcoma,RH-30,"Bone marrow "," 0.0","Cancer cell line",TPM
5682,91,Sarcoma,"U-2 OS",Bone," 1.7","Cancer cell line",TPM
5683,91,Sarcoma,U-2197,Subcutis," 3.8","Cancer cell line",TPM
5684,91,Fibroblast,BJ,Foreskin," 9.0","Finite cell line",TPM
5685,91,Fibroblast,"BJ hTERT+",Foreskin,10.6,"Telomerase immortalized cell line",TPM
5686,91,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin,10.1,Uncategorised,TPM
5687,91,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin," 9.9",Uncategorised,TPM
5688,91,Fibroblast,fHDF/TERT166,Foreskin,10.7,"Telomerase immortalized cell line",TPM
5689,91,Fibroblast,"HBF TERT88",Brain," 9.9","Telomerase immortalized cell line",TPM
5690,91,Endothelial,hTEC/SVTERT24-B,Thyroid," 5.5","Transformed cell line",TPM
5691,91,Endothelial,"HUVEC TERT2","Umbilical vein"," 6.4","Telomerase immortalized cell line",TPM
5692,91,Endothelial,TIME,Skin,10.0,"Telomerase immortalized cell line",TPM
5693,91,Miscellaneous,BEWO,Brain," 0.0","Cancer cell line",TPM
5694,91,Miscellaneous,HHSteC,Liver,11.6,Uncategorised,TPM
5695,91,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles"," 9.4",Uncategorised,TPM
5696,91,Miscellaneous,hTCEpi,Cornea,11.7,"Telomerase immortalized cell line",TPM
5697,92,Brain,AF22,Skin," 9.0",Uncategorised,TPM
5698,92,Brain,SH-SY5Y,"Bone marrow",22.6,"Cancer cell line",TPM
5699,92,Brain,"U-138 MG",Brain,13.8,"Cancer cell line",TPM
5700,92,Brain,"U-251 MG",Brain," 9.3","Cancer cell line",TPM
5701,92,Brain,"U-87 MG",Brain," 7.6","Cancer cell line",TPM
5702,92,Skin,A-431,Skin," 5.8","Cancer cell line",TPM
5703,92,Skin,HaCaT,Skin," 5.8","Spontaneously immortalized cell line",TPM
5704,92,Skin,SK-MEL-30,Subcutis,25.0,"Cancer cell line",TPM
5705,92,Skin,WM-115,Skin,12.1,"Cancer cell line",TPM
5706,92,Myeloid,HAP1,Leukemia,26.4,"Cancer cell line",TPM
5707,92,Myeloid,HEL,"Peripheral blood",38.0,"Cancer cell line",TPM
5708,92,Myeloid,HL-60,"Peripheral blood"," 8.1","Cancer cell line",TPM
5709,92,Myeloid,HMC-1,"Peripheral blood",22.9,"Cancer cell line",TPM
5710,92,Myeloid,K-562,"Pleural effusion",10.7,"Cancer cell line",TPM
5711,92,Myeloid,NB-4,"Bone marrow"," 6.6","Cancer cell line",TPM
5712,92,Myeloid,THP-1,"Peripheral blood",17.0,"Cancer cell line",TPM
5713,92,Myeloid,U-937,"Pleural effusion",23.1,"Cancer cell line",TPM
5714,92,Lymphoid,Daudi,"Orbital biopsy",10.2,"Cancer cell line",TPM
5715,92,Lymphoid,HDLM-2,"Pleural effusion",25.4,"Cancer cell line",TPM
5716,92,Lymphoid,Karpas-707,"Bone marrow and peripheral blood",10.7,"Cancer cell line",TPM
5717,92,Lymphoid,MOLT-4,"Peripheral blood"," 6.0","Cancer cell line",TPM
5718,92,Lymphoid,REH,"Peripheral blood",20.0,"Cancer cell line",TPM
5719,92,Lymphoid,RPMI-8226,"Peripheral blood",18.8,"Cancer cell line",TPM
5720,92,Lymphoid,U-266/70,"Peripheral blood",15.8,"Cancer cell line",TPM
5721,92,Lymphoid,U-266/84,"Peripheral blood",14.0,"Cancer cell line",TPM
5722,92,Lymphoid,U-698,Tonsil," 7.1","Cancer cell line",TPM
5723,92,Lung,A549,Lung,15.9,"Cancer cell line",TPM
5724,92,Lung,HBEC3-KT,"Central lung bronchiole"," 5.1","Telomerase immortalized cell line",TPM
5725,92,Lung,SCLC-21H,"Pleural effusion",19.8,"Cancer cell line",TPM
5726,92,Abdominal,CACO-2,Colon," 5.8","Cancer cell line",TPM
5727,92,Abdominal,CAPAN-2,Pancreas,12.8,"Cancer cell line",TPM
5728,92,Abdominal,"Hep G2",Liver," 5.8","Cancer cell line",TPM
5729,92,"Breast, female reproductive system",AN3-CA,"Lymph node ",14.6,"Cancer cell line",TPM
5730,92,"Breast, female reproductive system",EFO-21,Ascites," 9.1","Cancer cell line",TPM
5731,92,"Breast, female reproductive system",HeLa,Cervix,15.0,"Cancer cell line",TPM
5732,92,"Breast, female reproductive system",hTERT-HME1,"Mammary gland"," 6.6","Telomerase immortalized cell line",TPM
5733,92,"Breast, female reproductive system",MCF7,"Pleural effusion"," 7.5","Cancer cell line",TPM
5734,92,"Breast, female reproductive system",SiHa,Cervix,10.6,"Cancer cell line",TPM
5735,92,"Breast, female reproductive system",SK-BR-3,"Pleural effusion"," 7.1","Cancer cell line",TPM
5736,92,"Breast, female reproductive system",T-47d,NA,12.8,"Cancer cell line",TPM
5737,92,"Renal, urinary, male reproductive system","HEK 293","Embryonal kidney",23.1,"Transformed cell line",TPM
5738,92,"Renal, urinary, male reproductive system",NTERA-2,,10.1,"Cancer cell line",TPM
5739,92,"Renal, urinary, male reproductive system",PC-3,"Bone marrow"," 8.4","Cancer cell line",TPM
5740,92,"Renal, urinary, male reproductive system","RPTEC TERT1","Human kidney cortex"," 5.1","Telomerase immortalized cell line",TPM
5741,92,"Renal, urinary, male reproductive system",RT4,"Urinary bladder"," 6.6","Cancer cell line",TPM
5742,92,Sarcoma,"ASC diff","Adipose tissue"," 7.0",Uncategorised,TPM
5743,92,Sarcoma,"ASC TERT1","Adipose tissue"," 4.6","Telomerase immortalized cell line",TPM
5744,92,Sarcoma,LHCN-M2,NA," 7.2","Telomerase immortalized cell line",TPM
5745,92,Sarcoma,RH-30,"Bone marrow ",10.6,"Cancer cell line",TPM
5746,92,Sarcoma,"U-2 OS",Bone," 9.3","Cancer cell line",TPM
5747,92,Sarcoma,U-2197,Subcutis,12.9,"Cancer cell line",TPM
5748,92,Fibroblast,BJ,Foreskin," 4.4","Finite cell line",TPM
5749,92,Fibroblast,"BJ hTERT+",Foreskin," 6.0","Telomerase immortalized cell line",TPM
5750,92,Fibroblast,"BJ hTERT+ SV40 Large T+",Foreskin," 9.8",Uncategorised,TPM
5751,92,Fibroblast,"BJ hTERT+ SV40 Large T+ RasG12V",Foreskin,11.1,Uncategorised,TPM
5752,92,Fibroblast,fHDF/TERT166,Foreskin," 4.5","Telomerase immortalized cell line",TPM
5753,92,Fibroblast,"HBF TERT88",Brain," 4.2","Telomerase immortalized cell line",TPM
5754,92,Endothelial,hTEC/SVTERT24-B,Thyroid," 9.2","Transformed cell line",TPM
5755,92,Endothelial,"HUVEC TERT2","Umbilical vein",13.4,"Telomerase immortalized cell line",TPM
5756,92,Endothelial,TIME,Skin," 7.4","Telomerase immortalized cell line",TPM
5757,92,Miscellaneous,BEWO,Brain," 5.7","Cancer cell line",TPM
5758,92,Miscellaneous,HHSteC,Liver,12.4,Uncategorised,TPM
5759,92,Miscellaneous,HSkMC,"Trapezius and erector spinae muscles"," 6.4",Uncategorised,TPM
5760,92,Miscellaneous,hTCEpi,Cornea,10.0,"Telomerase immortalized cell line",TPM
5761,93,Brain,AF22,Skin," 50.0",Uncategorised,TPM
5762,93,Brain,SH-SY5Y,"Bone marrow"," 41.5","Cancer cell line",TPM
